case_id,slice_idx,image_path,lung_mask_path,old_lung_pixels,new_lung_pixels,lesion_pixels
study_0275,15,data/dataset2_mosmed/processed/images/study_0275_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_015.npy,43945,22908,99
study_0275,16,data/dataset2_mosmed/processed/images/study_0275_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_016.npy,43701,17235,63
study_0275,17,data/dataset2_mosmed/processed/images/study_0275_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_017.npy,43425,24286,73
study_0275,18,data/dataset2_mosmed/processed/images/study_0275_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_018.npy,43382,22635,14
study_0275,19,data/dataset2_mosmed/processed/images/study_0275_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_019.npy,43386,23083,36
study_0275,20,data/dataset2_mosmed/processed/images/study_0275_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_020.npy,43454,23603,114
study_0275,21,data/dataset2_mosmed/processed/images/study_0275_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_021.npy,43658,24544,37
study_0275,22,data/dataset2_mosmed/processed/images/study_0275_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_022.npy,34963,28305,53
study_0275,23,data/dataset2_mosmed/processed/images/study_0275_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_023.npy,34648,20989,175
study_0275,24,data/dataset2_mosmed/processed/images/study_0275_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_024.npy,34238,23242,303
study_0275,25,data/dataset2_mosmed/processed/images/study_0275_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_025.npy,33570,22599,92
study_0275,26,data/dataset2_mosmed/processed/images/study_0275_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_026.npy,32885,23398,172
study_0275,27,data/dataset2_mosmed/processed/images/study_0275_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_027.npy,32336,23256,290
study_0275,28,data/dataset2_mosmed/processed/images/study_0275_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_028.npy,31853,20950,216
study_0275,29,data/dataset2_mosmed/processed/images/study_0275_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_029.npy,31364,22462,175
study_0275,30,data/dataset2_mosmed/processed/images/study_0275_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_030.npy,30751,22004,0
study_0275,31,data/dataset2_mosmed/processed/images/study_0275_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_031.npy,28753,21552,6
study_0275,32,data/dataset2_mosmed/processed/images/study_0275_slice_032.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_032.npy,28008,20933,0
study_0275,33,data/dataset2_mosmed/processed/images/study_0275_slice_033.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_033.npy,26716,13477,0
study_0275,34,data/dataset2_mosmed/processed/images/study_0275_slice_034.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_034.npy,27080,12746,16
study_0275,35,data/dataset2_mosmed/processed/images/study_0275_slice_035.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_035.npy,27555,12338,50
study_0275,36,data/dataset2_mosmed/processed/images/study_0275_slice_036.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_036.npy,28069,16486,0
study_0275,37,data/dataset2_mosmed/processed/images/study_0275_slice_037.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_037.npy,28572,15154,38
study_0275,38,data/dataset2_mosmed/processed/images/study_0275_slice_038.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_038.npy,29213,13180,29
study_0275,39,data/dataset2_mosmed/processed/images/study_0275_slice_039.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_039.npy,29844,8393,0
study_0275,40,data/dataset2_mosmed/processed/images/study_0275_slice_040.npy,data/dataset2_mosmed/processed/lung_masks/study_0275_slice_040.npy,30431,6871,0
study_0276,12,data/dataset2_mosmed/processed/images/study_0276_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_012.npy,62500,8219,0
study_0276,13,data/dataset2_mosmed/processed/images/study_0276_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_013.npy,62500,11970,0
study_0276,14,data/dataset2_mosmed/processed/images/study_0276_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_014.npy,62500,15243,134
study_0276,15,data/dataset2_mosmed/processed/images/study_0276_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_015.npy,40090,14278,163
study_0276,16,data/dataset2_mosmed/processed/images/study_0276_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_016.npy,39812,14042,375
study_0276,17,data/dataset2_mosmed/processed/images/study_0276_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_017.npy,39627,15569,561
study_0276,18,data/dataset2_mosmed/processed/images/study_0276_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_018.npy,46442,15338,645
study_0276,19,data/dataset2_mosmed/processed/images/study_0276_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_019.npy,46441,13758,593
study_0276,20,data/dataset2_mosmed/processed/images/study_0276_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_020.npy,46110,15417,613
study_0276,21,data/dataset2_mosmed/processed/images/study_0276_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_021.npy,31325,19224,612
study_0276,22,data/dataset2_mosmed/processed/images/study_0276_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_022.npy,31274,15028,464
study_0276,23,data/dataset2_mosmed/processed/images/study_0276_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_023.npy,31124,15317,442
study_0276,24,data/dataset2_mosmed/processed/images/study_0276_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_024.npy,31121,13485,325
study_0276,25,data/dataset2_mosmed/processed/images/study_0276_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_025.npy,30791,15407,153
study_0276,26,data/dataset2_mosmed/processed/images/study_0276_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_026.npy,32459,14939,195
study_0276,27,data/dataset2_mosmed/processed/images/study_0276_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_027.npy,30597,14728,296
study_0276,28,data/dataset2_mosmed/processed/images/study_0276_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_028.npy,30533,14417,332
study_0276,29,data/dataset2_mosmed/processed/images/study_0276_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_029.npy,30359,13960,186
study_0276,30,data/dataset2_mosmed/processed/images/study_0276_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_030.npy,30616,12607,73
study_0276,31,data/dataset2_mosmed/processed/images/study_0276_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_031.npy,31177,11368,157
study_0276,32,data/dataset2_mosmed/processed/images/study_0276_slice_032.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_032.npy,31828,10723,419
study_0276,33,data/dataset2_mosmed/processed/images/study_0276_slice_033.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_033.npy,32663,9939,600
study_0276,34,data/dataset2_mosmed/processed/images/study_0276_slice_034.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_034.npy,33531,8438,588
study_0276,35,data/dataset2_mosmed/processed/images/study_0276_slice_035.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_035.npy,34398,6855,307
study_0276,36,data/dataset2_mosmed/processed/images/study_0276_slice_036.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_036.npy,35367,5293,226
study_0276,37,data/dataset2_mosmed/processed/images/study_0276_slice_037.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_037.npy,36394,3865,109
study_0276,38,data/dataset2_mosmed/processed/images/study_0276_slice_038.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_038.npy,37501,2508,0
study_0276,39,data/dataset2_mosmed/processed/images/study_0276_slice_039.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_039.npy,38650,1297,0
study_0277,5,data/dataset2_mosmed/processed/images/study_0277_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_005.npy,17843,4015,0
study_0277,6,data/dataset2_mosmed/processed/images/study_0277_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_006.npy,17199,4784,0
study_0277,7,data/dataset2_mosmed/processed/images/study_0277_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_007.npy,16594,6766,181
study_0277,8,data/dataset2_mosmed/processed/images/study_0277_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_008.npy,19912,19870,603
study_0277,9,data/dataset2_mosmed/processed/images/study_0277_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_009.npy,20233,19029,772
study_0277,10,data/dataset2_mosmed/processed/images/study_0277_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_010.npy,20440,18851,111
study_0277,11,data/dataset2_mosmed/processed/images/study_0277_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_011.npy,20427,18803,872
study_0277,12,data/dataset2_mosmed/processed/images/study_0277_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_012.npy,28062,20881,624
study_0277,13,data/dataset2_mosmed/processed/images/study_0277_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_013.npy,28354,20815,1008
study_0277,14,data/dataset2_mosmed/processed/images/study_0277_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_014.npy,28495,20611,659
study_0277,15,data/dataset2_mosmed/processed/images/study_0277_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_015.npy,28359,20424,877
study_0277,16,data/dataset2_mosmed/processed/images/study_0277_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_016.npy,28266,20210,567
study_0277,17,data/dataset2_mosmed/processed/images/study_0277_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_017.npy,27882,19592,357
study_0277,18,data/dataset2_mosmed/processed/images/study_0277_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_018.npy,26999,18777,366
study_0277,19,data/dataset2_mosmed/processed/images/study_0277_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_019.npy,26300,17709,690
study_0277,20,data/dataset2_mosmed/processed/images/study_0277_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_020.npy,25235,16465,501
study_0277,21,data/dataset2_mosmed/processed/images/study_0277_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_021.npy,24688,15656,212
study_0277,22,data/dataset2_mosmed/processed/images/study_0277_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_022.npy,20879,13975,146
study_0277,23,data/dataset2_mosmed/processed/images/study_0277_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_023.npy,23280,12778,272
study_0277,24,data/dataset2_mosmed/processed/images/study_0277_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_024.npy,23028,10917,118
study_0277,25,data/dataset2_mosmed/processed/images/study_0277_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_025.npy,24356,9056,335
study_0277,26,data/dataset2_mosmed/processed/images/study_0277_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_026.npy,25681,7450,365
study_0277,27,data/dataset2_mosmed/processed/images/study_0277_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_027.npy,26935,5655,0
study_0277,28,data/dataset2_mosmed/processed/images/study_0277_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_028.npy,28238,3855,0
study_0278,17,data/dataset2_mosmed/processed/images/study_0278_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_017.npy,62500,11421,0
study_0278,18,data/dataset2_mosmed/processed/images/study_0278_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_018.npy,62454,11463,0
study_0278,19,data/dataset2_mosmed/processed/images/study_0278_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_019.npy,62452,11029,31
study_0278,20,data/dataset2_mosmed/processed/images/study_0278_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_020.npy,62452,12719,91
study_0278,21,data/dataset2_mosmed/processed/images/study_0278_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_021.npy,62452,12609,122
study_0278,22,data/dataset2_mosmed/processed/images/study_0278_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_022.npy,62452,11924,157
study_0278,23,data/dataset2_mosmed/processed/images/study_0278_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_023.npy,62452,11719,259
study_0278,24,data/dataset2_mosmed/processed/images/study_0278_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_024.npy,62465,11782,374
study_0278,25,data/dataset2_mosmed/processed/images/study_0278_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_025.npy,62457,13688,390
study_0278,26,data/dataset2_mosmed/processed/images/study_0278_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_026.npy,62500,12477,525
study_0278,27,data/dataset2_mosmed/processed/images/study_0278_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_027.npy,62500,11570,671
study_0278,28,data/dataset2_mosmed/processed/images/study_0278_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_028.npy,62500,10704,721
study_0278,29,data/dataset2_mosmed/processed/images/study_0278_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_029.npy,62500,11170,215
study_0278,30,data/dataset2_mosmed/processed/images/study_0278_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_030.npy,62500,9882,0
study_0278,31,data/dataset2_mosmed/processed/images/study_0278_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_031.npy,62500,9615,0
study_0279,8,data/dataset2_mosmed/processed/images/study_0279_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_008.npy,22979,15725,0
study_0279,9,data/dataset2_mosmed/processed/images/study_0279_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_009.npy,25244,18041,0
study_0279,10,data/dataset2_mosmed/processed/images/study_0279_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_010.npy,29206,21180,86
study_0279,11,data/dataset2_mosmed/processed/images/study_0279_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_011.npy,23364,16242,280
study_0279,12,data/dataset2_mosmed/processed/images/study_0279_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_012.npy,23555,17753,252
study_0279,13,data/dataset2_mosmed/processed/images/study_0279_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_013.npy,23744,17445,131
study_0279,14,data/dataset2_mosmed/processed/images/study_0279_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_014.npy,23876,17203,441
study_0279,15,data/dataset2_mosmed/processed/images/study_0279_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_015.npy,24036,17040,706
study_0279,16,data/dataset2_mosmed/processed/images/study_0279_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_016.npy,24161,16559,863
study_0279,17,data/dataset2_mosmed/processed/images/study_0279_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_017.npy,24275,15558,848
study_0279,18,data/dataset2_mosmed/processed/images/study_0279_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_018.npy,24236,16140,830
study_0279,19,data/dataset2_mosmed/processed/images/study_0279_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_019.npy,24387,16334,864
study_0279,20,data/dataset2_mosmed/processed/images/study_0279_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_020.npy,24563,16415,715
study_0279,21,data/dataset2_mosmed/processed/images/study_0279_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_021.npy,24693,16520,248
